"gsm","donor","cond","celltype","x","y"
"GSM7717089","PWH28","Wound7","Fibroblast",-1.5470419,-1.01729
"GSM7717084","PWH27","Wound1","Fibroblast",-1.4203284,2.3310056
"GSM7717088","PWH28","Wound1","Fibroblast",-3.430224,2.4843695
"GSM7717090","PWH28","Wound30","Fibroblast",2.0329702,0.33525202
"GSM7717090","PWH28","Wound30","Fibroblast",-0.8901065,-0.028462386
"GSM7717087","PWH28","Skin","Fibroblast",-2.4643917,0.69417447
"GSM7717085","PWH27","Wound7","Fibroblast",1.2372706,0.8671817
"GSM7717082","PWH26","Wound30","Fibroblast",3.0356174,0.074582405
"GSM7717090","PWH28","Wound30","Fibroblast",2.8035004,0.83825856
"GSM7717081","PWH26","Wound7","Fibroblast",3.1552284,-0.4225161
"GSM7717089","PWH28","Wound7","Fibroblast",5.3740554,-1.036063
"GSM7717086","PWH27","Wound30","Fibroblast",-3.1537046,1.390968
"GSM7717086","PWH27","Wound30","Fibroblast",3.1344018,0.23572122
"GSM7717081","PWH26","Wound7","Fibroblast",0.011556805,-2.8980014
"GSM7717081","PWH26","Wound7","Fibroblast",1.8546802,0.37765124
"GSM7717084","PWH27","Wound1","Fibroblast",-2.4338946,2.454543
"GSM7717082","PWH26","Wound30","Fibroblast",3.2906735,0.11053122
"GSM7717090","PWH28","Wound30","Fibroblast",3.2264583,0.66546655
"GSM7717088","PWH28","Wound1","Fibroblast",-2.4146633,-0.8257028
"GSM7717084","PWH27","Wound1","Fibroblast",-1.9349808,0.38348585
"GSM7717090","PWH28","Wound30","Fibroblast",2.646942,-0.27118126
"GSM7717085","PWH27","Wound7","Fibroblast",0.72896075,1.7414705
"GSM7717081","PWH26","Wound7","Fibroblast",2.3619785,-0.3332547
"GSM7717089","PWH28","Wound7","Fibroblast",-0.5075461,0.43033656
"GSM7717090","PWH28","Wound30","Fibroblast",3.0157018,0.25730422
"GSM7717085","PWH27","Wound7","Fibroblast",0.4523199,1.2318617
"GSM7717086","PWH27","Wound30","Fibroblast",2.5105746,0.04080975
"GSM7717090","PWH28","Wound30","Fibroblast",2.212801,0.28057712
"GSM7717085","PWH27","Wound7","Fibroblast",1.5897211,-0.18545906
"GSM7717088","PWH28","Wound1","Fibroblast",-2.8116436,2.8559422
"GSM7717086","PWH27","Wound30","Fibroblast",2.7222645,0.17276904
"GSM7717086","PWH27","Wound30","Fibroblast",-1.2580184,-0.27889463
"GSM7717088","PWH28","Wound1","Fibroblast",-1.2840592,-2.7456002
"GSM7717085","PWH27","Wound7","Fibroblast",-1.533382,-0.28955194
"GSM7717085","PWH27","Wound7","Fibroblast",2.075971,0.42516875
"GSM7717085","PWH27","Wound7","Fibroblast",1.672506,0.205087
"GSM7717089","PWH28","Wound7","Fibroblast",2.2000601,-0.52312666
"GSM7717090","PWH28","Wound30","Fibroblast",0.8425535,0.02563559
"GSM7717079","PWH26","Skin","Fibroblast",-1.7496701,-2.7059422
"GSM7717089","PWH28","Wound7","Fibroblast",0.74200183,0.46536973
"GSM7717085","PWH27","Wound7","Fibroblast",1.8695022,-0.26130903
"GSM7717081","PWH26","Wound7","Fibroblast",-1.8703603,2.438386
"GSM7717090","PWH28","Wound30","Fibroblast",3.0111763,0.33959156
"GSM7717081","PWH26","Wound7","Fibroblast",2.4840286,-0.22509702
"GSM7717089","PWH28","Wound7","Fibroblast",-0.81346357,0.26312962
"GSM7717079","PWH26","Skin","Fibroblast",-3.190173,-0.18426782
"GSM7717087","PWH28","Skin","Fibroblast",-2.9155717,1.7566661
"GSM7717085","PWH27","Wound7","Fibroblast",1.5626949,0.63635325
"GSM7717086","PWH27","Wound30","Fibroblast",2.802332,-0.051485285
"GSM7717086","PWH27","Wound30","Fibroblast",2.092457,-0.12915632
"GSM7717085","PWH27","Wound7","Fibroblast",0.33164316,-1.3310033
"GSM7717083","PWH27","Skin","Fibroblast",-2.6032898,-1.8833823
"GSM7717085","PWH27","Wound7","Fibroblast",1.7254449,0.054222435
"GSM7717082","PWH26","Wound30","Fibroblast",3.0225077,0.023349965
"GSM7717089","PWH28","Wound7","Fibroblast",-2.2430537,-0.906455
"GSM7717084","PWH27","Wound1","Fibroblast",0.98434806,-0.3406729
"GSM7717085","PWH27","Wound7","Fibroblast",-1.4647353,0.076721035
"GSM7717090","PWH28","Wound30","Fibroblast",2.476072,0.3164218
"GSM7717087","PWH28","Skin","Fibroblast",-1.8369714,-0.9164345
"GSM7717086","PWH27","Wound30","Fibroblast",2.5052857,-0.37561208
"GSM7717088","PWH28","Wound1","Fibroblast",-2.7791228,2.5243094
"GSM7717090","PWH28","Wound30","Fibroblast",0.040842842,-1.66818
"GSM7717089","PWH28","Wound7","Fibroblast",-3.2381113,-1.4914366
"GSM7717081","PWH26","Wound7","Fibroblast",-1.5676658,-1.3544476
"GSM7717088","PWH28","Wound1","Fibroblast",-2.5162823,-1.1805552
"GSM7717082","PWH26","Wound30","Fibroblast",2.4885423,-2.645063
"GSM7717079","PWH26","Skin","Fibroblast",0.43761367,-1.674075
"GSM7717080","PWH26","Wound1","Fibroblast",-3.0564666,-0.6893617
"GSM7717090","PWH28","Wound30","Fibroblast",3.1328056,0.2346262
"GSM7717087","PWH28","Skin","Fibroblast",-3.1386516,1.5925816
"GSM7717086","PWH27","Wound30","Fibroblast",-2.1993153,-1.7720785
"GSM7717084","PWH27","Wound1","Fibroblast",-2.705951,3.665832
"GSM7717085","PWH27","Wound7","Fibroblast",-2.5906959,2.1484337
"GSM7717090","PWH28","Wound30","Fibroblast",-0.28157684,0.2596372
"GSM7717086","PWH27","Wound30","Fibroblast",2.5932333,-0.00644523
"GSM7717086","PWH27","Wound30","Fibroblast",-1.5655798,0.32561058
"GSM7717083","PWH27","Skin","Fibroblast",-4.635305,0.33967453
"GSM7717089","PWH28","Wound7","Fibroblast",0.12702905,-0.55297124
"GSM7717090","PWH28","Wound30","Fibroblast",3.876058,-0.120455585
"GSM7717087","PWH28","Skin","Fibroblast",-3.1824768,4.227603
"GSM7717079","PWH26","Skin","Fibroblast",-2.5211449,-1.6676085
"GSM7717087","PWH28","Skin","Fibroblast",-3.5173469,-1.661584
"GSM7717084","PWH27","Wound1","Fibroblast",0.100571506,0.64367795
"GSM7717086","PWH27","Wound30","Fibroblast",2.0734038,-0.05903303
"GSM7717079","PWH26","Skin","Fibroblast",-2.8847954,-0.50627095
"GSM7717088","PWH28","Wound1","Fibroblast",-1.5713055,1.4969348
"GSM7717086","PWH27","Wound30","Fibroblast",1.8705537,-0.19100504
"GSM7717083","PWH27","Skin","Fibroblast",-3.0028965,2.8225656
"GSM7717085","PWH27","Wound7","Fibroblast",-0.5224736,0.18786676
"GSM7717082","PWH26","Wound30","Fibroblast",-2.1982667,-0.82843596
"GSM7717090","PWH28","Wound30","Fibroblast",3.0549226,0.29072145
"GSM7717081","PWH26","Wound7","Fibroblast",-3.5007176,-0.604286
"GSM7717079","PWH26","Skin","Fibroblast",-2.8061135,-1.8523489
"GSM7717085","PWH27","Wound7","Fibroblast",0.37229708,1.0991403
"GSM7717086","PWH27","Wound30","Fibroblast",1.9163083,0.27513856
"GSM7717090","PWH28","Wound30","Fibroblast",2.599483,0.11209562
"GSM7717086","PWH27","Wound30","Fibroblast",3.7704105,-0.53599745
"GSM7717080","PWH26","Wound1","Fibroblast",-2.6644607,1.1171093
"GSM7717081","PWH26","Wound7","Fibroblast",1.7849457,0.54852134
"GSM7717083","PWH27","Skin","Fibroblast",0.2702456,-1.7234629
"GSM7717086","PWH27","Wound30","Fibroblast",-1.675884,-0.86190426
"GSM7717086","PWH27","Wound30","Fibroblast",1.415079,-0.4449728
"GSM7717090","PWH28","Wound30","Fibroblast",2.8778358,0.044486903
"GSM7717086","PWH27","Wound30","Fibroblast",2.77812,-0.028067194
"GSM7717086","PWH27","Wound30","Fibroblast",1.0611229,-0.8492458
"GSM7717087","PWH28","Skin","Fibroblast",-2.8283079,0.19400059
"GSM7717086","PWH27","Wound30","Fibroblast",2.5834582,-0.4045936
"GSM7717090","PWH28","Wound30","Fibroblast",-3.0634878,-0.7668605
"GSM7717085","PWH27","Wound7","Fibroblast",-0.16619352,0.7461944
"GSM7717085","PWH27","Wound7","Fibroblast",0.68026036,0.90613145
"GSM7717082","PWH26","Wound30","Fibroblast",-3.3397932,-0.54271895
"GSM7717086","PWH27","Wound30","Fibroblast",2.9136074,0.3366103
"GSM7717079","PWH26","Skin","Fibroblast",-2.5917308,-1.5086409
"GSM7717083","PWH27","Skin","Fibroblast",-3.7874725,-0.53266585
"GSM7717090","PWH28","Wound30","Fibroblast",2.1432643,0.49985346
"GSM7717085","PWH27","Wound7","Fibroblast",2.470945,3.0348856
"GSM7717089","PWH28","Wound7","Fibroblast",-1.494892,0.50734943
"GSM7717083","PWH27","Skin","Fibroblast",-4.2281914,1.6674185
"GSM7717081","PWH26","Wound7","Fibroblast",1.8907356,-0.17990991
"GSM7717080","PWH26","Wound1","Fibroblast",-1.3366468,1.0161244
"GSM7717079","PWH26","Skin","Fibroblast",-3.135573,-0.1719529
"GSM7717090","PWH28","Wound30","Fibroblast",-3.1358614,-0.61078155
"GSM7717083","PWH27","Skin","Fibroblast",0.16413176,-0.41530105
"GSM7717080","PWH26","Wound1","Fibroblast",-3.4979212,0.47917482
"GSM7717079","PWH26","Skin","Fibroblast",-2.3825226,-1.6312357
"GSM7717086","PWH27","Wound30","Fibroblast",3.5640955,-0.01740043
"GSM7717088","PWH28","Wound1","Fibroblast",-0.7628577,0.59024817
"GSM7717086","PWH27","Wound30","Fibroblast",3.406815,-0.04762198
"GSM7717089","PWH28","Wound7","Fibroblast",-2.3476448,-1.4997593
"GSM7717086","PWH27","Wound30","Fibroblast",0.9636069,-1.7000115
"GSM7717088","PWH28","Wound1","Fibroblast",-3.0235898,0.1714654
"GSM7717081","PWH26","Wound7","Fibroblast",-0.35990584,0.8832441
"GSM7717079","PWH26","Skin","Fibroblast",-3.3239467,-1.6934905
"GSM7717083","PWH27","Skin","Fibroblast",0.39758942,-1.6440675
"GSM7717086","PWH27","Wound30","Fibroblast",3.267674,0.025903702
"GSM7717090","PWH28","Wound30","Fibroblast",3.1940084,0.1332667
"GSM7717082","PWH26","Wound30","Fibroblast",2.0361702,-0.008824914
"GSM7717081","PWH26","Wound7","Fibroblast",-3.5691152,1.7738777
"GSM7717087","PWH28","Skin","Fibroblast",-2.6593099,0.3445904
"GSM7717081","PWH26","Wound7","Fibroblast",-3.4557085,-0.6283337
"GSM7717087","PWH28","Skin","Fibroblast",-3.9434223,-0.031533998
"GSM7717084","PWH27","Wound1","Fibroblast",-2.4824057,1.8687209
"GSM7717086","PWH27","Wound30","Fibroblast",2.6015906,0.13270004
"GSM7717084","PWH27","Wound1","Fibroblast",-2.8400507,-0.05733625
"GSM7717085","PWH27","Wound7","Fibroblast",-2.882561,0.27494404
"GSM7717081","PWH26","Wound7","Fibroblast",0.10656296,0.6491971
"GSM7717086","PWH27","Wound30","Fibroblast",3.1443448,0.3108438
"GSM7717089","PWH28","Wound7","Fibroblast",2.3676934,0.17755127
"GSM7717086","PWH27","Wound30","Fibroblast",2.467666,0.50591546
"GSM7717084","PWH27","Wound1","Fibroblast",-2.2434995,-0.64611024
"GSM7717085","PWH27","Wound7","Fibroblast",-0.8567543,1.2657104
"GSM7717085","PWH27","Wound7","Fibroblast",-3.7106814,0.8502229
"GSM7717079","PWH26","Skin","Fibroblast",-2.9043417,1.2015947
"GSM7717090","PWH28","Wound30","Fibroblast",2.9339504,0.16324915
"GSM7717079","PWH26","Skin","Fibroblast",-3.7777855,-0.34988725
"GSM7717087","PWH28","Skin","Fibroblast",-3.4745462,0.88677436
"GSM7717081","PWH26","Wound7","Fibroblast",2.63647,-0.29890236
"GSM7717090","PWH28","Wound30","Fibroblast",2.0779936,0.32233515
"GSM7717079","PWH26","Skin","Fibroblast",-2.786518,-1.6495312
"GSM7717085","PWH27","Wound7","Fibroblast",-3.7465143,-0.5550664
"GSM7717087","PWH28","Skin","Fibroblast",-2.2717128,-2.7975783
"GSM7717085","PWH27","Wound7","Fibroblast",0.22023125,1.4255213
"GSM7717083","PWH27","Skin","Fibroblast",-3.1770015,1.5321436
"GSM7717087","PWH28","Skin","Fibroblast",-2.547929,-1.5929303
"GSM7717085","PWH27","Wound7","Fibroblast",0.39310867,0.4542304
"GSM7717079","PWH26","Skin","Fibroblast",-3.7643342,-0.7846895
"GSM7717079","PWH26","Skin","Fibroblast",-1.8656579,-2.6422136
"GSM7717089","PWH28","Wound7","Fibroblast",-0.35704568,-0.29800832
"GSM7717090","PWH28","Wound30","Fibroblast",2.9137824,0.123432025
"GSM7717088","PWH28","Wound1","Fibroblast",-3.2690575,-0.62052846
"GSM7717090","PWH28","Wound30","Fibroblast",2.6320643,0.25004232
"GSM7717086","PWH27","Wound30","Fibroblast",1.4284506,0.41291183
"GSM7717087","PWH28","Skin","Fibroblast",-1.6664582,-1.6250572
"GSM7717087","PWH28","Skin","Fibroblast",-0.8100421,-1.529273
"GSM7717087","PWH28","Skin","Fibroblast",-1.6204109,-2.9025462
"GSM7717081","PWH26","Wound7","Fibroblast",-1.9901541,0.78649503
"GSM7717085","PWH27","Wound7","Fibroblast",0.67725205,0.5971123
"GSM7717086","PWH27","Wound30","Fibroblast",-1.2816306,-0.84430087
"GSM7717082","PWH26","Wound30","Fibroblast",2.4949696,0.39025077
"GSM7717085","PWH27","Wound7","Fibroblast",-0.18632802,0.04211434
"GSM7717090","PWH28","Wound30","Fibroblast",3.4993842,-0.18037724
"GSM7717081","PWH26","Wound7","Fibroblast",-3.2601488,-0.35689396
"GSM7717085","PWH27","Wound7","Fibroblast",0.42844984,1.0054712
"GSM7717086","PWH27","Wound30","Fibroblast",2.416896,-0.120469585
"GSM7717085","PWH27","Wound7","Fibroblast",-1.6057631,-0.16563477
"GSM7717090","PWH28","Wound30","Fibroblast",2.985923,0.017003361
"GSM7717089","PWH28","Wound7","Fibroblast",0.005346477,0.8962953
"GSM7717079","PWH26","Skin","Fibroblast",-2.9759643,1.3901405
"GSM7717082","PWH26","Wound30","Fibroblast",2.7066133,-0.004509886
"GSM7717082","PWH26","Wound30","Fibroblast",3.2487488,0.033637885
"GSM7717090","PWH28","Wound30","Fibroblast",2.7581127,0.83233076
"GSM7717090","PWH28","Wound30","Fibroblast",2.7503448,0.28898442
"GSM7717085","PWH27","Wound7","Fibroblast",1.6879463,1.4284087
"GSM7717086","PWH27","Wound30","Fibroblast",3.498383,-0.22316192
"GSM7717083","PWH27","Skin","Fibroblast",0.19025806,-1.5964638
"GSM7717081","PWH26","Wound7","Fibroblast",-0.46086106,0.90882987
"GSM7717090","PWH28","Wound30","Fibroblast",3.3859267,-0.07797382
"GSM7717089","PWH28","Wound7","Fibroblast",1.1023473,-1.0069624
"GSM7717086","PWH27","Wound30","Fibroblast",-1.1192377,-1.2917314
"GSM7717090","PWH28","Wound30","Fibroblast",3.0288727,0.27600157
"GSM7717086","PWH27","Wound30","Fibroblast",1.0369859,-1.3576776
"GSM7717089","PWH28","Wound7","Fibroblast",-3.1664462,2.6750069
"GSM7717086","PWH27","Wound30","Fibroblast",1.6228389,-0.2628623
"GSM7717081","PWH26","Wound7","Fibroblast",1.3965689,0.15356803
"GSM7717081","PWH26","Wound7","Fibroblast",0.19911367,0.50818187
"GSM7717085","PWH27","Wound7","Fibroblast",-3.066197,3.164025
"GSM7717088","PWH28","Wound1","Fibroblast",-2.3292484,1.4761409
"GSM7717087","PWH28","Skin","Fibroblast",-2.2488015,-1.2374598
"GSM7717085","PWH27","Wound7","Fibroblast",0.69924104,0.5324144
"GSM7717082","PWH26","Wound30","Fibroblast",-0.055501916,-1.34188
"GSM7717084","PWH27","Wound1","Fibroblast",-3.0686293,-0.33452868
"GSM7717090","PWH28","Wound30","Fibroblast",2.5553427,0.25975686
"GSM7717090","PWH28","Wound30","Fibroblast",2.6100278,0.08488029
"GSM7717079","PWH26","Skin","Fibroblast",-3.5917945,-0.3139475
"GSM7717084","PWH27","Wound1","Fibroblast",1.2014072,-0.32061842
"GSM7717090","PWH28","Wound30","Fibroblast",1.1479377,-0.29710713
"GSM7717086","PWH27","Wound30","Fibroblast",2.7831826,0.3835323
"GSM7717086","PWH27","Wound30","Fibroblast",3.9812984,0.43192655
"GSM7717086","PWH27","Wound30","Fibroblast",-0.57424814,0.14851923
"GSM7717085","PWH27","Wound7","Fibroblast",-2.4311974,0.25527686
"GSM7717089","PWH28","Wound7","Fibroblast",-1.5119206,-0.2535943
"GSM7717090","PWH28","Wound30","Fibroblast",-0.8484027,-1.7428259
"GSM7717084","PWH27","Wound1","Fibroblast",-1.1759348,4.0933986
"GSM7717090","PWH28","Wound30","Fibroblast",2.8146243,0.3262037
"GSM7717085","PWH27","Wound7","Fibroblast",-0.06897256,1.8894058
"GSM7717084","PWH27","Wound1","Fibroblast",-2.925284,0.27634287
"GSM7717086","PWH27","Wound30","Fibroblast",-4.0362153,1.3359709
"GSM7717088","PWH28","Wound1","Fibroblast",-0.7820466,1.7379231
"GSM7717085","PWH27","Wound7","Fibroblast",0.7546636,0.66352105
"GSM7717090","PWH28","Wound30","Fibroblast",2.921489,0.479688
"GSM7717081","PWH26","Wound7","Fibroblast",1.3607703,0.28394637
"GSM7717085","PWH27","Wound7","Fibroblast",3.432954,-0.0010657358
"GSM7717090","PWH28","Wound30","Fibroblast",2.9654129,0.19822958
"GSM7717087","PWH28","Skin","Fibroblast",-2.4446676,-0.09543681
"GSM7717086","PWH27","Wound30","Fibroblast",2.883943,-0.045839276
"GSM7717080","PWH26","Wound1","Fibroblast",-3.354985,1.0023775
"GSM7717090","PWH28","Wound30","Fibroblast",2.1438584,-0.50962025
"GSM7717089","PWH28","Wound7","Fibroblast",-2.8436818,0.4432509
"GSM7717086","PWH27","Wound30","Fibroblast",2.8864312,0.2217085
"GSM7717085","PWH27","Wound7","Fibroblast",-0.73617846,-0.0663502
"GSM7717086","PWH27","Wound30","Fibroblast",0.4587194,-1.6987051
"GSM7717088","PWH28","Wound1","Fibroblast",-2.1772215,0.098198205
"GSM7717090","PWH28","Wound30","Fibroblast",3.0165439,0.49701023
